Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2045-2-ND,311-2045-1-ND,311-2045-6-ND","CC1210KKX7RYBB224","Yageo","Yageo","CAP CER 0.22UF 250V X7R 1210","5,911","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","250V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2057-2-ND,311-2057-1-ND,311-2057-6-ND","CC1210MKX7R7BB226","Yageo","Yageo","CAP CER 22UF 16V X7R 1210","2,364","0.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22µF","±20%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.106"""" (2.70mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2035-2-ND,311-2035-1-ND,311-2035-6-ND","CC1210KKX7R9BB106","Yageo","Yageo","CAP CER 10UF 50V X7R 1210","226","0.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.110"""" (2.80mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2031-2-ND,311-2031-1-ND,311-2031-6-ND","CC1210KKX7R8BB106","Yageo","Yageo","CAP CER 10UF 25V X7R 1210","2,593","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3541-2-ND,311-3541-1-ND,311-3541-6-ND","CC1210MKX7R8BB475","Yageo","Yageo","CAP CER 4.7UF 25V X7R 1210","4,000","0.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4.7µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2027-2-ND,311-2027-1-ND,311-2027-6-ND","CC1210KKX7R7BB106","Yageo","Yageo","CAP CER 10UF 16V X7R 1210","2,000","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4518-2-ND,311-4518-1-ND,311-4518-6-ND","CC1210KKX7R0BB103","Yageo","Yageo","CAP CER 10000PF 100V X7R 1210","1,795","0.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.037"""" (0.95mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2034-2-ND,311-2034-1-ND,311-2034-6-ND","CC1210KKX7R9BB105","Yageo","Yageo","CAP CER 1UF 50V X7R 1210","34,506","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-1513-2-ND,311-1513-1-ND,311-1513-6-ND","CC1210KKX7R0BB224","Yageo","Yageo","CAP CER 0.22UF 100V X7R 1210","1,373","0.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2038-2-ND,311-2038-1-ND,311-2038-6-ND","CC1210KKX7RBBB103","Yageo","Yageo","CAP CER 10000PF 500V X7R 1210","4","0.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4524-2-ND,311-4524-1-ND,311-4524-6-ND","CC1210KKX7R9BB224","Yageo","Yageo","CAP CER 0.22UF 50V X7R 1210","3,807","0.54","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.049"""" (1.25mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4521-2-ND,311-4521-1-ND,311-4521-6-ND","CC1210KKX7R0BB473","Yageo","Yageo","CAP CER 0.047UF 100V X7R 1210","3,310","0.49","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.037"""" (0.95mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4525-2-ND,311-4525-1-ND,311-4525-6-ND","CC1210KKX7R9BB334","Yageo","Yageo","CAP CER 0.33UF 50V X7R 1210","10,795","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.33µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.049"""" (1.25mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3468-2-ND,311-3468-1-ND,311-3468-6-ND","CC1210MKX7R7BB106","Yageo","Yageo","CAP CER 10UF 16V X7R 1210","4,339","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±20%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3615-2-ND,311-3615-1-ND,311-3615-6-ND","CC1210KKX7RDBB222","Yageo","Yageo","CAP CER 2200PF 2KV X7R 1210","11,029","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±10%","2000V (2kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3535-2-ND,311-3535-1-ND,311-3535-6-ND","CC1210KKX7R9BB225","Yageo","Yageo","CAP CER 2.2UF 50V X7R 1210","4,075","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2.2µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.087"""" (2.20mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3530-2-ND,311-3530-1-ND,311-3530-6-ND","CC1210JKX7R9BB105","Yageo","Yageo","CAP CER 1UF 50V X7R 1210","14,566","0.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3654-2-ND,311-3654-1-ND,311-3654-6-ND","CC1210KKX7R8BB474","Yageo","Yageo","CAP CER 0.47UF 25V X7R 1210","4,908","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.47µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.045"""" (1.15mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4526-2-ND,311-4526-1-ND,311-4526-6-ND","CC1210KKX7RABB473","Yageo","Yageo","CAP CER 0.047UF 200V X7R 1210","16,995","0.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","200V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4528-2-ND,311-4528-1-ND,311-4528-6-ND","CC1210KKX7RBBB473","Yageo","Yageo","CAP CER 0.047UF 500V X7R 1210","5,315","0.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2033-2-ND,311-2033-1-ND,311-2033-6-ND","CC1210KKX7R8BB475","Yageo","Yageo","CAP CER 4.7UF 25V X7R 1210","2,071","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4.7µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2025-2-ND,311-2025-1-ND,311-2025-6-ND","CC1210KKX7R6BB106","Yageo","Yageo","CAP CER 10UF 10V X7R 1210","1,788","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4527-2-ND,311-4527-1-ND,311-4527-6-ND","CC1210KKX7RBBB223","Yageo","Yageo","CAP CER 0.022UF 500V X7R 1210","8,260","0.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.022µF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2040-2-ND,311-2040-1-ND,311-2040-6-ND","CC1210KKX7RCBB153","Yageo","Yageo","CAP CER 0.015UF 1KV X7R 1210","5,660","0.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.015µF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4517-2-ND,311-4517-1-ND,311-4517-6-ND","CC1210JKX7R9BB224","Yageo","Yageo","CAP CER 0.22UF 50V X7R 1210","2,967","0.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.049"""" (1.25mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3469-2-ND,311-3469-1-ND,311-3469-6-ND","CC1210MKX7R8BB106","Yageo","Yageo","CAP CER 10UF 25V X7R 1210","4,021","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4516-2-ND,311-4516-1-ND,311-4516-6-ND","CC1210JKX7R0BB104","Yageo","Yageo","CAP CER 0.1UF 100V X7R 1210","14,474","0.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±5%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.037"""" (0.95mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2042-2-ND,311-2042-1-ND,311-2042-6-ND","CC1210KKX7RCBB472","Yageo","Yageo","CAP CER 4700PF 1KV X7R 1210","2,465","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-4520-2-ND,311-4520-1-ND,311-4520-6-ND","CC1210KKX7R0BB223","Yageo","Yageo","CAP CER 0.022UF 100V X7R 1210","9,481","0.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.022µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.037"""" (0.95mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3404-2-ND,311-3404-1-ND,311-3404-6-ND","CC1210KKX7RABB104","Yageo","Yageo","CAP CER 0.1UF 200V X7R 1210","5,285","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","200V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2023-2-ND,311-2023-1-ND,311-2023-6-ND","CC1210KKX7R0BB105","Yageo","Yageo","CAP CER 1UF 100V X7R 1210","63,028","0.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.087"""" (2.20mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3542-2-ND,311-3542-1-ND,311-3542-6-ND","CC1210MKX7R9BB106","Yageo","Yageo","CAP CER 10UF 50V X7R 1210","479","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","-","-","-"
"https://www.yageo.com/upload/website/yageo_High%20Capacitance%20MLCCs_2016_19050911_141.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3536-2-ND,311-3536-1-ND,311-3536-6-ND","CC1210KKX7RGBB106","Yageo","Yageo","CAP CER 10UF 35V X7R 1210","825","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10µF","±10%","35V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","-","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2043-2-ND,311-2043-1-ND,311-2043-6-ND","CC1210KKX7RDBB102","Yageo","Yageo","CAP CER 1000PF 2KV X7R 1210","6,605","0.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1000pF","±10%","2000V (2kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3543-2-ND,311-3543-1-ND,311-3543-6-ND","CC1210MKX7R9BB475","Yageo","Yageo","CAP CER 4.7UF 50V X7R 1210","284","0.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4.7µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.110"""" (2.80mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2030-2-ND,311-2030-1-ND,311-2030-6-ND","CC1210KKX7R8BB105","Yageo","Yageo","CAP CER 1UF 25V X7R 1210","2,307","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2029-2-ND,311-2029-1-ND,311-2029-6-ND","CC1210KKX7R7BB475","Yageo","Yageo","CAP CER 4.7UF 16V X7R 1210","876","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4.7µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.083"""" (2.10mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2041-2-ND,311-2041-1-ND,311-2041-6-ND","CC1210KKX7RCBB223","Yageo","Yageo","CAP CER 0.022UF 1KV X7R 1210","203","0.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.022µF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-3538-2-ND,311-3538-1-ND,311-3538-6-ND","CC1210MKX7R5BB476","Yageo","Yageo","CAP CER 47UF 6.3V X7R 1210","1,500","0.396","0","500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","47µF","±20%","6.3V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","-","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/Renders/Yageo%20Renders/RL%20Series%201210(3225%20Metric).jpg","311-2058-2-ND,311-2058-1-ND,311-2058-6-ND","CC1210MKX7R8BB226","Yageo","Yageo","CAP CER 22UF 25V X7R 1210","6,500","1.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22µF","±20%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.126"""" L x 0.098"""" W (3.20mm x 2.50mm)","-","0.110"""" (2.80mm)","-","-"
