Capacitor,C,,0402 10nF(103)±5% 16V,0402 10nF(103)±5% 16V,0402 10nF(103)±5% 16V,10nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R7BB103
Capacitor,C,,0402 2.2nF(222)±10% 10V,0402 2.2nF(222)±10% 10V,0402 2.2nF(222)±10% 10V,2.2nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB222
Capacitor,C,,0402 1.2nF(122)±10% 50V,0402 1.2nF(122)±10% 50V,0402 1.2nF(122)±10% 50V,1.2nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB122
Capacitor,C,,0402 2.7nF(272)±10% 50V,0402 2.7nF(272)±10% 50V,0402 2.7nF(272)±10% 50V,2.7nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB272
Capacitor,C,,0402 5.6nF(562)±10% 50V,0402 5.6nF(562)±10% 50V,0402 5.6nF(562)±10% 50V,5.6nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB562
Capacitor,C,,0402 12nF(123)±10% 16V,0402 12nF(123)±10% 16V,0402 12nF(123)±10% 16V,12nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB123
Capacitor,C,,0402 220nF(224)±10% 10V,0402 220nF(224)±10% 10V,0402 220nF(224)±10% 10V,220nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB224
Capacitor,C,,0402 4.7nF(472)±5% 50V,0402 4.7nF(472)±5% 50V,0402 4.7nF(472)±5% 50V,4.7nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB472
Capacitor,C,,0402 39nF(393)±10% 16V,0402 39nF(393)±10% 16V,0402 39nF(393)±10% 16V,39nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB393
Capacitor,C,,0402 2.2nF(222)±10% 50V,0402 2.2nF(222)±10% 50V,0402 2.2nF(222)±10% 50V,2.2nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB222
Capacitor,C,,0402 47nF(473)±10% 16V,0402 47nF(473)±10% 16V,0402 47nF(473)±10% 16V,47nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB473
Capacitor,C,,0402 680pF(681)±10% 50V,0402 680pF(681)±10% 50V,0402 680pF(681)±10% 50V,680pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB681
Capacitor,C,,0402 560pF(561)±5% 50V,0402 560pF(561)±5% 50V,0402 560pF(561)±5% 50V,560pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB561
Capacitor,C,,0402 3.3nF(332)±10% 16V,0402 3.3nF(332)±10% 16V,0402 3.3nF(332)±10% 16V,3.3nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB332
Capacitor,C,,0402 1.5nF(152)±10% 16V,0402 1.5nF(152)±10% 16V,0402 1.5nF(152)±10% 16V,1.5nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB152
Capacitor,C,,0402 8.2nF(822)±10% 25V,0402 8.2nF(822)±10% 25V,0402 8.2nF(822)±10% 25V,8.2nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB822
Capacitor,C,,0402 470pF(471)±10% 25V,0402 470pF(471)±10% 25V,0402 470pF(471)±10% 25V,470pF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB471
Capacitor,C,,0402 390pF(391)±10% 50V,0402 390pF(391)±10% 50V,0402 390pF(391)±10% 50V,390pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB391
Capacitor,C,,0402 33nF(333)±10% 16V,0402 33nF(333)±10% 16V,0402 33nF(333)±10% 16V,33nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB333
Capacitor,C,,0402 22nF(223)±10% 25V,0402 22nF(223)±10% 25V,0402 22nF(223)±10% 25V,22nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB223
Capacitor,C,,0402 18nF(183)±10% 16V,0402 18nF(183)±10% 16V,0402 18nF(183)±10% 16V,18nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB183
Capacitor,C,,0402 180pF(181)±10% 50V,0402 180pF(181)±10% 50V,0402 180pF(181)±10% 50V,180pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB181
Capacitor,C,,0402 1.0nF(102)±10% 16V,0402 1.0nF(102)±10% 16V,0402 1.0nF(102)±10% 16V,1.0nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB102
Capacitor,C,,0402 1.0nF(102)±10% 25V,0402 1.0nF(102)±10% 25V,0402 1.0nF(102)±10% 25V,1.0nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB102
Capacitor,C,,0402 100pF(101)±10% 25V,0402 100pF(101)±10% 25V,0402 100pF(101)±10% 25V,100pF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB101
Capacitor,C,,0402 3.3nF(332)±10% 25V,0402 3.3nF(332)±10% 25V,0402 3.3nF(332)±10% 25V,3.3nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB332
Capacitor,C,,0402 220pF(221)±10% 16V,0402 220pF(221)±10% 16V,0402 220pF(221)±10% 16V,220pF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB221
Capacitor,C,,0402 15nF(153)±10% 25V,0402 15nF(153)±10% 25V,0402 15nF(153)±10% 25V,15nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB153
Capacitor,C,,0402 1.0nF(102)±10% 50V,0402 1.0nF(102)±10% 50V,0402 1.0nF(102)±10% 50V,1.0nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB102
Capacitor,C,,0402 5.6nF(562)±10% 16V,0402 5.6nF(562)±10% 16V,0402 5.6nF(562)±10% 16V,5.6nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB562
Capacitor,C,,0402 5.6nF(562)±5% 50V,0402 5.6nF(562)±5% 50V,0402 5.6nF(562)±5% 50V,5.6nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB562
Capacitor,C,,0402 330pF(331)±10% 50V,0402 330pF(331)±10% 50V,0402 330pF(331)±10% 50V,330pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB331
Capacitor,C,,0402 10nF(103)±10% 25V,0402 10nF(103)±10% 25V,0402 10nF(103)±10% 25V,10nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB103
Capacitor,C,,0402 390pF(391)±5% 50V,0402 390pF(391)±5% 50V,0402 390pF(391)±5% 50V,390pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB391
Capacitor,C,,0402 1.0nF(102)±10% 100V,0402 1.0nF(102)±10% 100V,0402 1.0nF(102)±10% 100V,1.0nF 100V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R0BB102
Capacitor,C,,0402 47nF(473)±10% 10V,0402 47nF(473)±10% 10V,0402 47nF(473)±10% 10V,47nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB473
Capacitor,C,,0402 100nF(104)±10% 10V,0402 100nF(104)±10% 10V,0402 100nF(104)±10% 10V,100nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB104
Capacitor,C,,0402 4.7nF(472)±10% 16V,0402 4.7nF(472)±10% 16V,0402 4.7nF(472)±10% 16V,4.7nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB472
Capacitor,C,,0402 100nF(104)±5% 16V,0402 100nF(104)±5% 16V,0402 100nF(104)±5% 16V,100nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R7BB104
Capacitor,C,,0402 100nF(104)±10% 16V,0402 100nF(104)±10% 16V,0402 100nF(104)±10% 16V,100nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KPX7R7BB104
Capacitor,C,,0402 3.9nF(392)±10% 50V,0402 3.9nF(392)±10% 50V,0402 3.9nF(392)±10% 50V,3.9nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB392
Capacitor,C,,0402 15nF(153)±10% 16V,0402 15nF(153)±10% 16V,0402 15nF(153)±10% 16V,15nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB153
Capacitor,C,,0402 68nF(683)±10% 10V,0402 68nF(683)±10% 10V,0402 68nF(683)±10% 10V,68nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB683
Capacitor,C,,0402 10nF(103)±20% 16V,0402 10nF(103)±20% 16V,0402 10nF(103)±20% 16V,10nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402MRX7R7BB103
Capacitor,C,,0402 10nF(103)±10% 10V,0402 10nF(103)±10% 10V,0402 10nF(103)±10% 10V,10nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB103
Capacitor,C,,0402 750pF(751)±10% 50V,0402 750pF(751)±10% 50V,0402 750pF(751)±10% 50V,750pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB751
Capacitor,C,,0402 18nF(183)±10% 25V,0402 18nF(183)±10% 25V,0402 18nF(183)±10% 25V,18nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB183
Capacitor,C,,0402 220nF(224)±10% 16V,0402 220nF(224)±10% 16V,0402 220nF(224)±10% 16V,220nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB224
Capacitor,C,,0402 560pF(561)±10% 25V,0402 560pF(561)±10% 25V,0402 560pF(561)±10% 25V,560pF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB561
Capacitor,C,,0402 4.7nF(472)±10% 25V,0402 4.7nF(472)±10% 25V,0402 4.7nF(472)±10% 25V,4.7nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB472
Capacitor,C,,0402 6.8nF(682)±10% 50V,0402 6.8nF(682)±10% 50V,0402 6.8nF(682)±10% 50V,6.8nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB682
Capacitor,C,,0402 150pF(151)±10% 50V,0402 150pF(151)±10% 50V,0402 150pF(151)±10% 50V,150pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB151
Capacitor,C,,0402 2.2nF(222)±5% 50V,0402 2.2nF(222)±5% 50V,0402 2.2nF(222)±5% 50V,2.2nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB222
Capacitor,C,,0402 220pF(221)±5% 50V,0402 220pF(221)±5% 50V,0402 220pF(221)±5% 50V,220pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB221
Capacitor,C,,0402 4.7nF(472)±10% 50V,0402 4.7nF(472)±10% 50V,0402 4.7nF(472)±10% 50V,4.7nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB472
Capacitor,C,,0402 22nF(223)±10% 16V,0402 22nF(223)±10% 16V,0402 22nF(223)±10% 16V,22nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB223
Capacitor,C,,0402 56nF(563)±10% 16V,0402 56nF(563)±10% 16V,0402 56nF(563)±10% 16V,56nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB563
Capacitor,C,,0402 22nF(223)±10% 10V,0402 22nF(223)±10% 10V,0402 22nF(223)±10% 10V,22nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB223
Capacitor,C,,0402 10nF(103)±10% 16V,0402 10nF(103)±10% 16V,0402 10nF(103)±10% 16V,10nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB103
Capacitor,C,,0402 10nF(103)±10% 50V,0402 10nF(103)±10% 50V,0402 10nF(103)±10% 50V,10nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB103
Capacitor,C,,0402 8.2nF(822)±10% 50V,0402 8.2nF(822)±10% 50V,0402 8.2nF(822)±10% 50V,8.2nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB822
Capacitor,C,,0402 33nF(333)±10% 10V,0402 33nF(333)±10% 10V,0402 33nF(333)±10% 10V,33nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB333
Capacitor,C,,0402 470pF(471)±10% 50V,0402 470pF(471)±10% 50V,0402 470pF(471)±10% 50V,470pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB471
Capacitor,C,,0402 820pF(821)±10% 50V,0402 820pF(821)±10% 50V,0402 820pF(821)±10% 50V,820pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB821
Capacitor,C,,0402 82nF(823)±10% 16V,0402 82nF(823)±10% 16V,0402 82nF(823)±10% 16V,82nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB823
Capacitor,C,,0402 220pF(221)±10% 50V,0402 220pF(221)±10% 50V,0402 220pF(221)±10% 50V,220pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB221
Capacitor,C,,0402 120pF(121)±10% 50V,0402 120pF(121)±10% 50V,0402 120pF(121)±10% 50V,120pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB121
Capacitor,C,,0402 47nF(473)±10% 50V,0402 47nF(473)±10% 50V,0402 47nF(473)±10% 50V,47nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB473
Capacitor,C,,0402 1.0uF(105)±10% 6.3V,0402 1.0uF(105)±10% 6.3V,0402 1.0uF(105)±10% 6.3V,1.0uF 6.3V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R5BB105
Capacitor,C,,0402 2.7nF(272)±5% 50V,0402 2.7nF(272)±5% 50V,0402 2.7nF(272)±5% 50V,2.7nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB272
Capacitor,C,,0402 56nF(563)±10% 10V,0402 56nF(563)±10% 10V,0402 56nF(563)±10% 10V,56nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB563
Capacitor,C,,0402 270pF(271)±5% 50V,0402 270pF(271)±5% 50V,0402 270pF(271)±5% 50V,270pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB271
Capacitor,C,,0402 2.2nF(222)±10% 25V,0402 2.2nF(222)±10% 25V,0402 2.2nF(222)±10% 25V,2.2nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB222
Capacitor,C,,0402 680pF(681)±5% 50V,0402 680pF(681)±5% 50V,0402 680pF(681)±5% 50V,680pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB681
Capacitor,C,,0402 470pF(471)±5% 50V,0402 470pF(471)±5% 50V,0402 470pF(471)±5% 50V,470pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB471
Capacitor,C,,0402 3.3nF(332)±5% 50V,0402 3.3nF(332)±5% 50V,0402 3.3nF(332)±5% 50V,3.3nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB332
Capacitor,C,,0402 3.9nF(392)±5% 50V,0402 3.9nF(392)±5% 50V,0402 3.9nF(392)±5% 50V,3.9nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB392
Capacitor,C,,0402 3.9nF(392)±10% 25V,0402 3.9nF(392)±10% 25V,0402 3.9nF(392)±10% 25V,3.9nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R8BB392
Capacitor,C,,0402 100nF(104)±5% 10V,0402 100nF(104)±5% 10V,0402 100nF(104)±5% 10V,100nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R6BB104
Capacitor,C,,0402 560pF(561)±10% 50V,0402 560pF(561)±10% 50V,0402 560pF(561)±10% 50V,560pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB561
Capacitor,C,,0402 270pF(271)±10% 50V,0402 270pF(271)±10% 50V,0402 270pF(271)±10% 50V,270pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB271
Capacitor,C,,0402 2.2nF(222)±10% 16V,0402 2.2nF(222)±10% 16V,0402 2.2nF(222)±10% 16V,2.2nF 16V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R7BB222
Capacitor,C,,0402 1.5nF(152)±5% 50V,0402 1.5nF(152)±5% 50V,0402 1.5nF(152)±5% 50V,1.5nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB152
Capacitor,C,,0402 15nF(153)±10% 50V,0402 15nF(153)±10% 50V,0402 15nF(153)±10% 50V,15nF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R9BB153
Capacitor,C,,0402 820pF(821)±5% 50V,0402 820pF(821)±5% 50V,0402 820pF(821)±5% 50V,820pF 50V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R9BB821
Capacitor,C,,0402 39nF(393)±10% 10V,0402 39nF(393)±10% 10V,0402 39nF(393)±10% 10V,39nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB393
Capacitor,C,,0402 10nF(103)±5% 25V,0402 10nF(103)±5% 25V,0402 10nF(103)±5% 25V,10nF 25V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402JRX7R8BB103
Capacitor,C,,0402 27nF(273)±10% 10V,0402 27nF(273)±10% 10V,0402 27nF(273)±10% 10V,27nF 10V,'0402,CAP,\lib\lib.Schlib,C0402,\lib\c0402.pcblib,YAGEO(国巨),CC0402KRX7R6BB273
