Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4558-2-ND,311-4558-1-ND,311-4558-6-ND","CC1812KKX7R9BB474","Yageo","Yageo","CAP CER 0.47UF 50V X7R 1812","281","0.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.47µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.049"""" (1.25mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4553-2-ND,311-4553-1-ND,311-4553-6-ND","CC1812KKX7R0BB224","Yageo","Yageo","CAP CER 0.22UF 100V X7R 1812","574","0.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-1183-2-ND,311-1183-1-ND,311-1183-6-ND","CC1812KKX7RCBB102","Yageo","Yageo","CAP CER 1000PF 1KV X7R 1812","32,049","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1000pF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.045"""" (1.15mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4561-2-ND,311-4561-1-ND,311-4561-6-ND","CC1812KKX7RCBB153","Yageo","Yageo","CAP CER 0.015UF 1KV X7R 1812","5,883","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.015µF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-2067-2-ND,311-2067-1-ND,311-2067-6-ND","CC1812KKX7R0BB105","Yageo","Yageo","CAP CER 1UF 100V X7R 1812","9,717","0.86","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3409-2-ND,311-3409-1-ND,311-3409-6-ND","CC1812KKX7RYBB474","Yageo","Yageo","CAP CER 0.47UF 250V X7R 1812","4,403","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.47µF","±10%","250V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3552-2-ND,311-3552-1-ND,311-3552-6-ND","CC1812KKX7RBBB473","Yageo","Yageo","CAP CER 0.047UF 500V X7R 1812","500","0.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.047µF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-2066-2-ND,311-2066-1-ND,311-2066-6-ND","CC1812JKX7R9BB105","Yageo","Yageo","CAP CER 1UF 50V X7R 1812","790","1.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4560-2-ND,311-4560-1-ND,311-4560-6-ND","CC1812KKX7RBBB103","Yageo","Yageo","CAP CER 10000PF 500V X7R 1812","3,540","0.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","10000pF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4572-2-ND,311-4572-1-ND,311-4572-6-ND","CC1812MKX7RYBB474","Yageo","Yageo","CAP CER 0.47UF 250V X7R 1812","2,865","0.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.47µF","±20%","250V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3561-2-ND,311-3561-1-ND,311-3561-6-ND","CC1812KKX7RABB104","Yageo","Yageo","CAP CER 0.1UF 200V X7R 1812","12,303","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","200V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4562-2-ND,311-4562-1-ND,311-4562-6-ND","CC1812KKX7RCBB222","Yageo","Yageo","CAP CER 2200PF 1KV X7R 1812","1,653","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","2200pF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4557-2-ND,311-4557-1-ND,311-4557-6-ND","CC1812KKX7R9BB224","Yageo","Yageo","CAP CER 0.22UF 50V X7R 1812","2,450","0.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.087"""" (2.20mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4554-2-ND,311-4554-1-ND,311-4554-6-ND","CC1812KKX7R0BB334","Yageo","Yageo","CAP CER 0.33UF 100V X7R 1812","1,085","0.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.33µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3548-2-ND,311-3548-1-ND,311-3548-6-ND","CC1812KKX7RCBB333","Yageo","Yageo","CAP CER 0.033UF 1KV X7R 1812","2,148","1.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.033µF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4563-2-ND,311-4563-1-ND,311-4563-6-ND","CC1812KKX7RCBB223","Yageo","Yageo","CAP CER 0.022UF 1KV X7R 1812","704","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.022µF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4552-2-ND,311-4552-1-ND,311-4552-6-ND","CC1812KKX7R0BB104","Yageo","Yageo","CAP CER 0.1UF 100V X7R 1812","745","0.86","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4565-2-ND,311-4565-1-ND,311-4565-6-ND","CC1812KKX7RDBB332","Yageo","Yageo","CAP CER 3300PF 2KV X7R 1812","3,311","1.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","3300pF","±10%","2000V (2kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3565-2-ND,311-3565-1-ND,311-3565-6-ND","CC1812KKX7RBBB104","Yageo","Yageo","CAP CER 0.1UF 500V X7R 1812","2,397","1.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","500V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-2068-2-ND,311-2068-1-ND,311-2068-6-ND","CC1812KKX7R9BB105","Yageo","Yageo","CAP CER 1UF 50V X7R 1812","798","0.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/Renders/Yageo%20Renders/1812-(4532-Metric)-1,50mm.jpg","311-3650-2-ND,311-3650-1-ND,311-3650-6-ND","CC1812KKX7RDBB472","Yageo","Yageo","CAP CER 4700PF 2KV X7R 1812","20,688","1.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±10%","2000V (2kV)","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4568-2-ND,311-4568-1-ND,311-4568-6-ND","CC1812KKX7REBB102","Yageo","Yageo","CAP CER 1000PF 3KV X7R 1812","3,440","1.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","1000pF","±10%","3000V (3kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-3407-2-ND,311-3407-1-ND,311-3407-6-ND","CC1812KKX7RCBB472","Yageo","Yageo","CAP CER 4700PF 1KV X7R 1812","3,275","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","4700pF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.059"""" (1.50mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4559-2-ND,311-4559-1-ND,311-4559-6-ND","CC1812KKX7R9BB684","Yageo","Yageo","CAP CER 0.68UF 50V X7R 1812","970","1.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.68µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4569-2-ND,311-4569-1-ND,311-4569-6-ND","CC1812KKX7RYBB104","Yageo","Yageo","CAP CER 0.1UF 250V X7R 1812","0","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","250V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4570-2-ND,311-4570-1-ND,311-4570-6-ND","CC1812KKX7RYBB224","Yageo","Yageo","CAP CER 0.22UF 250V X7R 1812","0","0.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.22µF","±10%","250V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.071"""" (1.80mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","311-4556-2-ND,311-4556-1-ND,311-4556-6-ND","CC1812KKX7R9BB104","Yageo","Yageo","CAP CER 0.1UF 50V X7R 1812","0","0.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","0.1µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.049"""" (1.25mm)","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ_(General).pdf","//media.digikey.com/photos/Panasonic%20Photos/ECJ%20SERIES%200805(2012).jpg","PCC1812TR-ND,PCC1812CT-ND,PCC1812DKR-ND","ECJ-2VB1C104K","Panasonic Electronic Components","Panasonic Electronic Components","CAP CER 0.1UF 16V X7R 0805","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ECJ","Obsolete","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"""" L x 0.049"""" W (2.00mm x 1.25mm)","-","0.037"""" (0.95mm)","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf","-","13-CC1812MKX7R9BB334TR-ND","CC1812MKX7R9BB334","Yageo","Yageo","CAP CERM 1812","0","0.15332","0","5000","Tape & Reel (TR)","CC","Active","0.33µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.049"""" (1.25mm)","-","-"
"https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_HV_1KV-to-3KV_11.pdf","//media.digikey.com/photos/Yageo%20Photos/311-1812%20MLCC.jpg","CC1812KKX7RCBB152-ND","CC1812KKX7RCBB152","Yageo","Yageo","CAP CER 1500PF 1KV X7R 1812","0","0.24387","0","5000","Tape & Reel (TR)","CC","Active","1500pF","±10%","1000V (1kV)","X7R","-55°C ~ 125°C","High Voltage","-","General Purpose","-","Surface Mount, MLCC","1812 (4532 Metric)","0.177"""" L x 0.126"""" W (4.50mm x 3.20mm)","-","0.057"""" (1.45mm)","-","-"
